Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 202, 12720, 43, 107180, 23, 7, 1, 2
Bought staple, 216, 12720, 50, 116000, 23, 8, 1, 2
Bought staple, 227, 12720, 18, 122930, 24, 9, 1, 2
Bought staple, 240, 12720, 87, 131120, 24, 10, 1, 2
Bought staple, 253, 12720, 181, 139310, 25, 11, 1, 2
Bought special, 290, 12720, 162, 162620, 26, 11, 1, 3
Bought staple, 302, 12720, 43, 170180, 26, 12, 1, 3
Bought special, 340, 12720, 87, 194120, 27, 12, 1, 4
Bought special, 378, 12720, 6, 218060, 28, 12, 1, 5
Bought staple, 390, 12720, 162, 225620, 29, 13, 1, 5
Bought staple, 402, 12720, 43, 233180, 29, 14, 1, 5
Bought common, 440, 12720, 87, 257120, 30, 14, 2, 5
Bought common, 476, 12720, 30, 279800, 32, 14, 3, 5
Bought staple, 490, 12720, 162, 288620, 32, 15, 3, 5
Dupe staple, 502, 12720, 293, 296180, 32, 15, 3, 5
Bought special, 537, 12720, 23, 318230, 33, 15, 3, 6
Dupe staple, 549, 12720, 304, 325790, 34, 15, 3, 6
Dupe staple, 559, 12720, 309, 332090, 34, 15, 3, 6
Bought special, 592, 12720, 38, 352880, 35, 15, 3, 7
Bought common, 630, 12720, 82, 376820, 36, 15, 4, 7
Bought special, 666, 12720, 25, 399500, 38, 15, 4, 8
Dupe staple, 680, 12720, 407, 408320, 38, 15, 4, 8
Dupe staple, 690, 12720, 412, 414620, 38, 15, 4, 8
Bought special, 723, 12720, 16, 435410, 39, 15, 4, 9
Bought special, 761, 12720, 210, 459350, 41, 15, 4, 10
Bought common, 797, 12720, 3, 482030, 42, 15, 5, 10
Bought common, 835, 12720, 47, 505970, 43, 15, 6, 10
Bought special, 872, 12720, 28, 529280, 44, 15, 6, 11
Bought common, 910, 12720, 72, 553220, 45, 15, 7, 11
Bought special, 949, 12720, 54, 577790, 46, 15, 7, 12
Bought special, 984, 12720, 59, 599840, 48, 15, 7, 13
Bought special, 1021, 12720, 40, 623150, 49, 15, 7, 14
Dupe common, 1060, 12720, 897, 647720, 50, 15, 7, 14
Bought special, 1088, 12720, 61, 665360, 51, 15, 7, 15
Bought special, 1125, 12720, 42, 688670, 52, 15, 7, 16
Bought common, 1162, 12720, 23, 711980, 53, 15, 8, 16
Dupe staple, 1174, 12720, 304, 719540, 54, 15, 8, 16
Bought special, 1209, 12720, 34, 741590, 55, 15, 8, 17
Bought common, 1246, 12720, 15, 764900, 56, 15, 9, 17
Dupe special, 1284, 12720, 809, 788840, 57, 15, 9, 17
Bought special, 1311, 12720, 35, 805850, 58, 15, 9, 18
Dupe common, 1350, 12720, 892, 830420, 59, 15, 9, 18
Bought special, 1378, 12720, 56, 848060, 60, 15, 9, 19
Bought common, 1415, 12720, 37, 871370, 61, 15, 10, 19
Dupe common, 1452, 12720, 768, 894680, 62, 15, 10, 19
Bought special, 1480, 12720, 57, 912320, 63, 15, 10, 20
Dupe special, 1519, 12720, 789, 936890, 64, 15, 10, 20
Bought common, 1546, 12720, 15, 953900, 65, 15, 11, 20
Bought special, 1584, 12720, 59, 977840, 66, 15, 11, 21
Dupe special, 1620, 12720, 877, 1000520, 68, 15, 11, 21
Bought special, 1650, 12720, 292, 1019420, 69, 15, 11, 22
Dupe staple, 1660, 12720, 297, 1025720, 69, 15, 11, 22
Dupe special, 1695, 12720, 777, 1047770, 70, 15, 11, 22
Bought special, 1722, 12720, 3, 1064780, 71, 15, 11, 23
Bought common, 1760, 12720, 47, 1088720, 72, 15, 12, 23
Dupe special, 1799, 12720, 779, 1113290, 73, 15, 12, 23
Bought common, 1826, 12720, 5, 1130300, 74, 15, 13, 23
Bought staple, 1840, 12720, 287, 1139120, 75, 16, 13, 23
Bought staple, 1850, 12720, 42, 1145420, 75, 17, 13, 23
Bought special, 1889, 12720, 24, 1169990, 76, 17, 13, 24
Bought special, 1926, 12720, 5, 1193300, 77, 17, 13, 25
Dupe common, 1964, 12720, 799, 1217240, 78, 17, 13, 25
Bought common, 1991, 12720, 25, 1234250, 79, 17, 14, 25
Bought common, 2030, 12720, 132, 1258820, 80, 17, 15, 25
Dupe special, 2065, 12720, 762, 1280870, 82, 17, 15, 25
Dupe special, 2094, 12720, 864, 1299140, 83, 17, 15, 25
Bought common, 2122, 12720, 3, 1316780, 83, 17, 16, 25
Dupe special, 2159, 12720, 759, 1340090, 85, 17, 16, 25
Dupe common, 2189, 12720, 774, 1358990, 85, 17, 16, 25
Dupe special, 2217, 12720, 813, 1376630, 86, 17, 16, 25
Dupe staple, 2220, 12720, 377, 1378520, 86, 17, 16, 25
Bought special, 2253, 12720, 131, 1399310, 88, 17, 16, 26
Dupe staple, 2265, 12720, 262, 1406870, 88, 17, 16, 26
Bought special, 2300, 12720, 117, 1428920, 89, 17, 16, 27
Dupe special, 2338, 12720, 786, 1452860, 90, 17, 16, 27
Bought special, 2365, 12720, 12, 1469870, 91, 17, 16, 28
Dupe staple, 2379, 12720, 269, 1478690, 91, 17, 16, 28
Bought staple, 2387, 12720, 48, 1483730, 92, 18, 16, 28
Bought special, 2424, 12720, 29, 1507040, 93, 18, 16, 29
Bought common, 2461, 12720, 10, 1530350, 94, 18, 17, 29
Bought staple, 2475, 12720, 167, 1539170, 95, 19, 17, 29
Bought common, 2510, 12720, 22, 1561220, 96, 19, 18, 29
Bought special, 2549, 12720, 4, 1585790, 97, 19, 18, 30
Dupe common, 2587, 12720, 798, 1609730, 98, 19, 18, 30
Bought common, 2614, 12720, 24, 1626740, 99, 19, 19, 30
Dupe common, 2651, 12720, 755, 1650050, 100, 19, 19, 30
Dupe common, 2680, 12720, 857, 1668320, 101, 19, 19, 30
Dupe special, 2708, 12720, 771, 1685960, 102, 19, 19, 30
Dupe special, 2736, 12720, 810, 1703600, 103, 19, 19, 30
Bought common, 2763, 12720, 36, 1720610, 104, 19, 20, 30
Dupe special, 2800, 12720, 767, 1743920, 105, 19, 20, 30
Dupe special, 2830, 12720, 932, 1762820, 106, 19, 20, 30
Bought common, 2857, 12720, 33, 1779830, 107, 19, 21, 30
Dupe special, 2894, 12720, 764, 1803140, 108, 19, 21, 30
Dupe common, 2922, 12720, 803, 1820780, 109, 19, 21, 30
Dupe special, 2951, 12720, 755, 1839050, 109, 19, 21, 30
Bought common, 2980, 12720, 107, 1857320, 110, 19, 22, 30
Dupe common, 3016, 12720, 800, 1880000, 112, 19, 22, 30
Dupe common, 3045, 12720, 752, 1898270, 112, 19, 22, 30
Bought common, 3073, 12720, 41, 1915910, 113, 19, 23, 30
Dupe special, 3110, 12720, 922, 1939220, 115, 19, 23, 30
Bought common, 3140, 12720, 187, 1958120, 115, 19, 24, 30
Dupe common, 3174, 12720, 754, 1979540, 117, 19, 24, 30
Dupe special, 3204, 12720, 769, 1998440, 117, 19, 24, 30
Dupe special, 3232, 12720, 808, 2016080, 118, 19, 24, 30
Dupe common, 3260, 12720, 847, 2033720, 119, 19, 24, 30
Bought common, 3288, 12720, 11, 2051360, 120, 19, 25, 30
Dupe special, 3326, 12720, 805, 2075300, 121, 19, 25, 30
Dupe special, 3353, 12720, 781, 2092310, 122, 19, 25, 30
Bought common, 3380, 12720, 7, 2109320, 123, 19, 26, 30
Bought common, 3420, 12720, 177, 2134520, 124, 19, 27, 30
Dupe common, 3457, 12720, 783, 2157830, 125, 19, 27, 30
Bought common, 3484, 12720, 9, 2174840, 126, 19, 28, 30
Dupe common, 3522, 12720, 803, 2198780, 127, 19, 28, 30
Dupe common, 3550, 12720, 842, 2216420, 128, 19, 28, 30
Dupe special, 3578, 12720, 756, 2234060, 129, 19, 28, 30
Dupe special, 3606, 12720, 795, 2251700, 130, 19, 28, 30
Dupe common, 3633, 12720, 771, 2268710, 131, 19, 28, 30
Dupe special, 3661, 12720, 810, 2286350, 132, 19, 28, 30
Bought common, 3690, 12720, 162, 2304620, 133, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Dupe staple, 45, 8880, 287, 16120, 12, 3, 0, 0
Bought staple, 55, 9360, 8, 20580, 13, 4, 0, 0
Bought staple, 70, 9840, 119, 27690, 14, 5, 0, 0
Bought staple, 83, 10320, 201, 34260, 16, 6, 0, 0
Bought staple, 93, 11280, 18, 39680, 17, 7, 0, 0
Bought staple, 106, 11760, 31, 47060, 18, 8, 0, 0
Bought staple, 118, 12240, 176, 54260, 20, 9, 0, 0
Dupe staple, 127, 12720, 268, 59930, 21, 9, 0, 0
Bought common, 161, 12720, 60, 81350, 22, 9, 1, 0
Bought special, 200, 12720, 167, 105920, 23, 9, 1, 1
Bought common, 237, 12720, 23, 129230, 24, 9, 2, 1
Bought common, 274, 12720, 4, 152540, 25, 9, 3, 1
Dupe staple, 286, 12720, 285, 160100, 26, 9, 3, 1
Bought staple, 296, 12720, 40, 166400, 26, 10, 3, 1
Bought common, 333, 12720, 21, 189710, 27, 10, 4, 1
Bought common, 370, 12720, 2, 213020, 28, 10, 5, 1
Bought special, 410, 12720, 172, 238220, 29, 10, 5, 2
Bought common, 445, 12720, 52, 260270, 31, 10, 6, 2
Bought staple, 459, 12720, 59, 269090, 31, 11, 6, 2
Bought staple, 470, 12720, 2, 276020, 31, 12, 6, 2
Dupe staple, 482, 12720, 283, 283580, 32, 12, 6, 2
Bought staple, 492, 12720, 38, 289880, 32, 13, 6, 2
